agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
3,7,1,1,1,1.0,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,54
1,6,1,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,55
2,1,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,56
2,0,0,1,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,57
2,1,0,0,1,1.0,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,4,0,58
1,1,0,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,59
1,1,0,0,0,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,60
1,0,0,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,61
2,0,0,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,62
3,7,1,0,0,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,2,0,63
2,0,0,1,1,1.0,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,3,2,0,64
1,6,1,1,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,65
1,7,1,0,0,0.5,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,2,0,66
2,0,0,0,0,0.75,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,2,0,67
3,2,0,0,0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,2,0,68
1,7,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,69
1,7,1,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,3,0,70
3,7,1,0,1,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,3,0,71
3,6,1,0,0,1.0,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,3,0,72
2,6,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,73
2,7,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,74
2,1,0,1,1,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,3,0,75
2,7,1,0,0,0.4444,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,2,3,0,76
2,0,0,1,1,0.5556,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,2,3,0,77
3,6,1,0,1,0.6667,0.4,1.0,0.4,1.0,5,2,0,2,0.5,0.4,2,3,0,78
3,7,1,0,0,0.7778,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,2,3,0,79
1,6,1,0,1,0.8889,0.2857142857142857,1.0,0.42857142857142855,1.0,7,2,0,2,0.5,0.2857142857142857,2,3,0,80
1,7,1,0,0,1.0,0.25,1.0,0.5,1.0,8,2,0,2,0.5,0.25,2,3,0,81
1,2,0,1,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,82
1,6,1,1,1,0.2,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,2,0,83
3,2,0,0,0,0.3,1.0,1.0,0.5,1.0,2,2,0,2,0.5,1.0,3,2,0,84
3,7,1,0,0,0.4,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,3,2,0,85
3,0,0,1,0,0.5,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,3,2,0,86
2,7,1,0,0,0.6,0.6,1.0,0.2,1.0,5,3,0,3,0.5,0.6,3,2,0,87
1,1,0,0,1,0.7,0.5,1.0,0.16666666666666666,1.0,6,3,0,3,0.5,0.5,3,2,0,88
2,2,0,0,0,0.8,0.42857142857142855,1.0,0.2857142857142857,1.0,7,3,0,3,0.5,0.42857142857142855,3,2,0,89
2,7,1,0,0,0.9,0.375,1.0,0.25,1.0,8,3,0,3,0.5,0.375,3,2,0,90
3,1,0,1,0,1.0,0.3333333333333333,1.0,0.2222222222222222,1.0,9,3,0,3,0.5,0.3333333333333333,3,2,0,91
3,7,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,92
2,1,0,0,1,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,3,0,93
1,1,0,0,1,0.3333,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,3,0,94
3,7,1,1,0,0.4444,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,1,3,0,95
1,1,0,0,0,0.5556,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,1,3,0,96
3,7,1,0,0,0.6667,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,1,3,0,97
3,7,1,1,0,0.7778,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,1,3,0,98
3,6,1,0,0,0.8889,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,1,3,0,99
2,1,0,0,0,1.0,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,1,3,0,100
3,2,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,101
1,6,1,1,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,2,0,102
3,1,0,0,1,0.6,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,2,0,103
3,7,1,0,1,0.8,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,2,0,104
1,6,1,0,1,1.0,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,3,2,0,105
1,0,0,1,1,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,106
1,1,0,0,0,0.4,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,3,0,107
3,0,0,1,0,0.6,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,3,0,108
1,2,0,0,0,0.8,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,0,3,0,109
1,0,0,0,1,1.0,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,0,3,0,110
2,7,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,111
1,2,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,112
1,1,0,0,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,113
2,6,1,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,114
2,0,0,0,0,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,2,0,115
3,2,0,0,1,1.0,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,2,0,116
2,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,117
3,2,0,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,118
2,7,1,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,4,0,119
2,7,1,0,1,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,4,0,120
3,7,1,0,0,0.5,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,4,0,121
3,1,0,0,1,0.6,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,2,4,0,122
3,6,1,0,1,0.7,0.0,0.0,0.5,1.0,6,0,0,0,0.5,0.0,2,4,0,123
1,2,0,0,0,0.8,0.0,0.0,0.5714285714285714,1.0,7,0,0,0,0.5,0.0,2,4,0,124
2,7,1,0,0,0.9,0.0,0.0,0.5,1.0,8,0,0,0,0.5,0.0,2,4,0,125
2,2,0,0,1,1.0,0.0,0.0,0.4444444444444444,1.0,9,0,0,0,0.5,0.0,2,4,0,126
3,7,1,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,127
1,2,0,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,128
1,0,0,0,0,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,129
3,7,1,0,0,0.8,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,4,0,130
2,6,1,0,1,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,4,0,131
1,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,132
1,7,1,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,133
1,1,0,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,3,0,134
2,1,0,0,0,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,3,0,135
2,1,0,0,0,0.5,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,3,0,136
1,1,0,1,0,0.6,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,3,0,137
2,0,0,1,0,0.7,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,2,3,0,138
2,6,1,0,1,0.8,0.2857142857142857,1.0,0.14285714285714285,1.0,7,2,0,2,0.5,0.2857142857142857,2,3,0,139
2,6,1,1,0,0.9,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,2,3,0,140
2,6,1,0,0,1.0,0.3333333333333333,1.0,0.2222222222222222,1.0,9,3,0,3,0.5,0.3333333333333333,2,3,0,141
3,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,142
2,1,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,143
1,7,1,1,1,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,144
1,7,1,0,0,0.4,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,2,0,145
1,1,0,0,0,0.5,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,0,2,0,146
1,0,0,0,0,0.6,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,0,2,0,147
1,6,1,0,1,0.7,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,0,2,0,148
2,2,0,1,0,0.8,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,0,2,0,149
1,0,0,1,0,0.9,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,0,2,0,150
1,0,0,0,0,1.0,0.3333333333333333,1.0,0.2222222222222222,1.0,9,3,0,3,0.5,0.3333333333333333,0,2,0,151
1,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,152
2,0,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,2,0,153
1,1,0,0,0,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,2,0,154
1,7,1,1,0,0.4,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,2,0,155
2,2,0,0,0,0.5,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,1,2,0,156
3,6,1,0,0,0.6,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,1,2,0,157
1,2,0,0,0,0.7,0.16666666666666666,1.0,0.0,0.0,6,1,0,1,0.0,0.16666666666666666,1,2,0,158
3,2,0,0,0,0.8,0.14285714285714285,1.0,0.0,0.0,7,1,0,1,0.0,0.14285714285714285,1,2,0,159
1,1,0,0,0,0.9,0.125,1.0,0.0,0.0,8,1,0,1,0.0,0.125,1,2,0,160
2,7,1,0,0,1.0,0.1111111111111111,1.0,0.0,0.0,9,1,0,1,0.0,0.1111111111111111,1,2,0,161
3,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,162
3,1,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,163
1,6,1,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,4,0,164
3,0,0,0,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,4,0,165
2,0,0,1,1,0.7143,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,1,4,0,166
1,0,0,0,0,0.8571,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,1,4,0,167
2,7,1,0,1,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,1,4,0,168
2,6,1,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,169
2,1,0,0,0,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,4,0,170
2,2,0,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,4,0,171
2,0,0,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,4,0,172
1,0,0,0,0,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,4,0,173
2,0,0,0,0,1.0,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,0,4,0,174
2,2,0,1,1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,175
3,0,0,0,1,0.2,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,2,2,0,176
3,6,1,0,0,0.3,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,2,2,0,177
2,0,0,0,0,0.4,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,2,2,0,178
3,6,1,0,1,0.5,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,2,2,0,179
3,6,1,1,0,0.6,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,2,2,0,180
1,2,0,1,0,0.7,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,2,2,0,181
2,6,1,0,1,0.8,0.42857142857142855,1.0,0.42857142857142855,1.0,7,3,0,3,0.5,0.42857142857142855,2,2,0,182
3,7,1,1,0,0.9,0.375,1.0,0.5,1.0,8,3,0,3,0.5,0.375,2,2,0,183
2,0,0,0,1,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,9,4,0,4,0.5,0.4444444444444444,2,2,0,184
3,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,185
3,0,0,1,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,186
2,6,1,1,1,0.75,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,3,0,187
2,2,0,0,0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,3,2,0,2,0.5,0.6666666666666666,0,3,0,188
2,0,0,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,189
1,1,0,0,1,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,3,0,190
3,1,0,0,0,0.375,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,0,3,0,191
1,2,0,1,0,0.5,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,0,3,0,192
3,7,1,0,1,0.625,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,0,3,0,193
3,2,0,0,0,0.75,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,0,3,0,194
1,6,1,0,0,0.875,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,0,3,0,195
1,7,1,0,1,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,7,1,0,1,0.5,0.14285714285714285,0,3,0,196
1,6,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,197
3,7,1,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,3,0,198
3,2,0,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,3,0,199
1,2,0,1,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,3,0,200
3,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,201
1,2,0,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,202
1,7,1,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,203
3,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,204
1,6,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,205
2,1,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,206
1,7,1,0,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,207
2,2,0,1,1,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,208
2,6,1,1,1,0.8333,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,2,2,0,209
2,7,1,1,0,1.0,0.4,1.0,0.6,1.0,5,2,0,2,0.5,0.4,2,2,0,210
1,1,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,211
3,6,1,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,212
2,6,1,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,213
3,1,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,214
2,6,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,215
3,2,0,1,1,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,216
3,2,0,1,0,0.5,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,3,0,217
2,6,1,0,0,0.6667,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,0,3,0,218
2,2,0,0,0,0.8333,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,0,3,0,219
2,2,0,0,1,1.0,0.4,1.0,0.2,1.0,5,2,0,2,0.5,0.4,0,3,0,220
3,7,1,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,221
1,0,0,0,1,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,222
2,2,0,1,1,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,223
3,0,0,0,0,0.8,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,0,2,0,224
2,6,1,1,1,1.0,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,0,2,0,225
2,1,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,226
3,2,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,227
1,1,0,1,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,3,0,228
1,1,0,0,1,0.6667,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,3,0,229
2,7,1,0,0,0.8333,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,0,3,0,230
1,2,0,0,0,1.0,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,0,3,0,231
2,6,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,232
3,7,1,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,4,0,233
1,2,0,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,4,0,234
3,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,4,0,235
2,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,236
3,2,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,237
2,1,0,1,1,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,3,0,238
