agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
3,1,0,0,1,0.6667,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,0,2,0,15
3,2,0,0,0,0.7778,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,0,2,0,16
1,1,0,0,0,0.8889,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,0,2,0,17
2,0,0,0,0,1.0,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,0,2,0,18
1,7,1,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,19
1,7,1,1,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,20
2,7,1,0,1,0.6,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,4,0,21
2,6,1,1,0,0.8,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,22
3,0,0,0,1,1.0,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,3,4,0,23
3,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,24
2,7,1,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,25
2,6,1,1,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,26
1,7,1,0,1,0.4,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,27
2,6,1,0,1,0.5,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,1,4,0,28
3,1,0,0,0,0.6,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,1,4,0,29
1,7,1,0,1,0.7,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,4,0,30
2,0,0,1,0,0.8,0.14285714285714285,1.0,0.5714285714285714,1.0,7,1,0,1,0.5,0.14285714285714285,1,4,0,31
1,0,0,0,1,0.9,0.25,1.0,0.5,1.0,8,2,0,2,0.5,0.25,1,4,0,32
2,1,0,0,1,1.0,0.2222222222222222,1.0,0.5555555555555556,1.0,9,2,0,2,0.5,0.2222222222222222,1,4,0,33
1,1,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,34
1,2,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,3,0,35
3,2,0,0,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,3,0,36
2,6,1,0,1,0.6667,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,3,0,37
2,0,0,0,1,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,3,0,38
1,7,1,0,1,1.0,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,1,3,0,39
1,0,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,40
3,7,1,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,2,0,41
1,7,1,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,2,0,42
1,6,1,0,1,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,2,0,43
3,6,1,0,0,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,2,0,44
1,0,0,0,1,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,1,2,0,45
2,2,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,1,2,0,46
3,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,47
3,6,1,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,48
3,7,1,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,49
2,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,50
2,0,0,1,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,51
3,6,1,0,0,0.4,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,4,0,52
2,2,0,0,0,0.6,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,4,0,53
2,7,1,0,0,0.8,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,4,0,54
1,2,0,0,1,1.0,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,3,4,0,55
2,7,1,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,56
1,1,0,0,1,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,4,0,57
1,2,0,0,0,0.375,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,2,4,0,58
2,2,0,0,0,0.5,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,4,0,59
1,7,1,0,1,0.625,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,4,0,60
2,1,0,0,1,0.75,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,2,4,0,61
2,0,0,0,0,0.875,0.0,0.0,0.6666666666666666,1.0,6,0,0,0,0.5,0.0,2,4,0,62
1,1,0,0,0,1.0,0.0,0.0,0.5714285714285714,1.0,7,0,0,0,0.5,0.0,2,4,0,63
3,1,0,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,64
2,2,0,0,1,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,65
2,2,0,0,0,0.375,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,3,2,0,66
2,0,0,0,0,0.5,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,3,2,0,67
2,0,0,1,1,0.625,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,2,0,68
1,1,0,0,0,0.75,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,3,2,0,69
1,0,0,0,0,0.875,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,3,2,0,70
1,0,0,0,1,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,7,1,0,1,0.5,0.14285714285714285,3,2,0,71
3,6,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,72
2,0,0,0,1,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,73
2,7,1,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,4,0,74
2,0,0,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,4,0,75
3,6,1,0,0,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,4,0,76
3,7,1,1,0,1.0,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,4,0,77
3,1,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,78
1,2,0,0,1,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,79
1,7,1,0,1,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,3,0,80
2,2,0,0,0,0.8,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,3,0,81
3,2,0,0,0,1.0,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,3,0,82
1,1,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,83
1,0,0,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,84
2,6,1,0,1,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,85
1,7,1,0,0,0.8,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,86
3,1,0,0,0,1.0,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,2,0,87
1,7,1,1,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,88
1,1,0,0,1,0.3333,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,3,0,89
1,2,0,1,0,0.5,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,1,3,0,90
3,7,1,1,1,0.6667,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,1,3,0,91
3,1,0,0,0,0.8333,0.75,1.0,0.5,1.0,4,3,0,3,0.5,0.75,1,3,0,92
1,0,0,0,0,1.0,0.6,1.0,0.4,1.0,5,3,0,3,0.5,0.6,1,3,0,93
2,6,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,94
3,6,1,0,1,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,95
1,2,0,0,1,0.3333,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,96
2,7,1,0,0,0.4444,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,2,0,97
3,1,0,0,0,0.5556,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,2,0,98
2,6,1,0,0,0.6667,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,2,2,0,99
1,1,0,0,0,0.7778,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,2,2,0,100
2,7,1,1,1,0.8889,0.0,0.0,0.2857142857142857,1.0,7,0,0,0,0.5,0.0,2,2,0,101
3,1,0,0,0,1.0,0.125,1.0,0.375,1.0,8,1,0,1,0.5,0.125,2,2,0,102
2,2,0,0,1,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,103
3,2,0,1,0,0.2222,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,104
1,7,1,0,0,0.3333,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,2,0,105
3,1,0,0,0,0.4444,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,2,0,106
3,2,0,0,1,0.5556,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,2,0,107
2,7,1,0,0,0.6667,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,3,2,0,108
3,7,1,0,0,0.7778,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,3,2,0,109
2,6,1,0,0,0.8889,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,3,2,0,110
1,6,1,0,1,1.0,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,3,2,0,111
1,7,1,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,112
1,2,0,0,0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,113
1,1,0,1,0,0.375,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,3,0,114
3,0,0,0,1,0.5,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,2,3,0,115
2,6,1,0,1,0.625,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,2,3,0,116
2,1,0,0,0,0.75,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,2,3,0,117
1,0,0,0,0,0.875,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,2,3,0,118
1,2,0,0,0,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,2,3,0,119
2,7,1,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,120
3,1,0,1,0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,121
2,1,0,0,0,0.375,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,0,2,0,122
3,2,0,1,0,0.5,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,0,2,0,123
1,7,1,0,0,0.625,0.5,1.0,0.0,0.0,4,2,0,2,0.0,0.5,0,2,0,124
1,1,0,0,0,0.75,0.4,1.0,0.0,0.0,5,2,0,2,0.0,0.4,0,2,0,125
2,0,0,1,0,0.875,0.3333333333333333,1.0,0.0,0.0,6,2,0,2,0.0,0.3333333333333333,0,2,0,126
3,0,0,0,1,1.0,0.42857142857142855,1.0,0.0,0.0,7,3,0,3,0.0,0.42857142857142855,0,2,0,127
2,7,1,1,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,128
3,2,0,0,0,0.25,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,2,0,129
1,6,1,0,0,0.375,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,1,2,0,130
3,6,1,0,1,0.5,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,1,2,0,131
3,6,1,0,1,0.625,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,1,2,0,132
2,1,0,0,1,0.75,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,1,2,0,133
3,7,1,0,1,0.875,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,2,0,134
3,7,1,0,1,1.0,0.14285714285714285,1.0,0.5714285714285714,1.0,7,1,0,1,0.5,0.14285714285714285,1,2,0,135
2,1,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,136
1,2,0,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,137
3,6,1,1,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,138
3,7,1,1,0,0.4444,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,4,0,139
3,0,0,0,1,0.5556,0.5,1.0,0.0,0.0,4,2,0,2,0.0,0.5,3,4,0,140
3,2,0,0,0,0.6667,0.4,1.0,0.2,1.0,5,2,0,2,0.5,0.4,3,4,0,141
3,1,0,0,1,0.7778,0.3333333333333333,1.0,0.16666666666666666,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,142
2,1,0,0,1,0.8889,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,3,4,0,143
3,0,0,0,0,1.0,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,3,4,0,144
2,1,0,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,145
1,6,1,0,0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,146
1,7,1,0,0,0.375,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,147
3,6,1,0,0,0.5,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,3,4,0,148
1,0,0,0,0,0.625,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,3,4,0,149
3,2,0,0,0,0.75,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,3,4,0,150
2,2,0,0,0,0.875,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,3,4,0,151
3,2,0,0,0,1.0,0.0,0.0,0.0,0.0,7,0,0,0,0.0,0.0,3,4,0,152
3,7,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,153
1,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,154
2,7,1,0,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,155
3,1,0,1,0,0.6667,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,2,0,156
3,6,1,0,0,0.8333,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,0,2,0,157
1,2,0,0,0,1.0,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,0,2,0,158
3,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,159
3,1,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,160
3,6,1,0,1,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,4,0,161
1,0,0,0,1,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,162
2,0,0,0,0,0.7143,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,4,0,163
2,0,0,1,0,0.8571,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,1,4,0,164
3,0,0,1,0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,1,4,0,165
3,7,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,166
2,0,0,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,167
1,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,3,0,168
1,1,0,0,0,0.4444,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,3,0,169
3,7,1,0,0,0.5556,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,3,0,170
2,2,0,0,0,0.6667,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0,3,0,171
1,0,0,0,1,0.7778,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0,3,0,172
2,2,0,1,1,0.8889,0.0,0.0,0.14285714285714285,1.0,7,0,0,0,0.5,0.0,0,3,0,173
2,1,0,0,1,1.0,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,0,3,0,174
2,1,0,1,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,175
3,6,1,0,0,0.5,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,2,0,176
3,2,0,1,0,0.75,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,1,2,0,177
1,7,1,1,0,1.0,0.6666666666666666,1.0,0.0,0.0,3,2,0,2,0.0,0.6666666666666666,1,2,0,178
1,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,179
3,2,0,0,1,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,180
3,6,1,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,181
2,1,0,0,0,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,182
3,1,0,0,0,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,2,0,183
3,7,1,1,1,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,2,0,184
3,6,1,0,1,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,2,2,0,185
3,2,0,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,186
1,2,0,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,4,0,187
1,1,0,1,1,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,4,0,188
1,0,0,1,0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,189
1,1,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,190
1,6,1,0,1,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,191
2,0,0,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,192
2,2,0,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,193
2,0,0,0,0,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,2,0,194
1,2,0,0,1,1.0,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,2,0,195
1,7,1,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,196
2,7,1,0,1,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,197
3,6,1,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,198
2,7,1,1,1,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,199
3,7,1,0,1,0.7143,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,2,2,0,200
2,1,0,0,0,0.8571,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,2,2,0,201
2,0,0,0,0,1.0,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,2,2,0,202
3,7,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,203
2,2,0,0,1,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,204
3,0,0,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,205
3,2,0,0,0,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,206
2,2,0,0,1,0.8333,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,2,0,207
3,6,1,1,1,1.0,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,2,0,208
3,6,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,209
1,7,1,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,2,0,210
3,2,0,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,211
2,7,1,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,212
3,1,0,1,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,213
2,7,1,0,0,0.4,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,2,4,0,214
3,2,0,0,0,0.6,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,2,4,0,215
1,7,1,0,0,0.8,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,2,4,0,216
1,1,0,0,0,1.0,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,2,4,0,217
2,6,1,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,218
1,7,1,0,1,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,2,0,219
1,6,1,0,0,0.375,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,220
1,6,1,0,1,0.5,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,221
2,6,1,0,1,0.625,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,2,0,222
2,7,1,1,0,0.75,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,3,2,0,223
3,7,1,0,0,0.875,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,3,2,0,224
1,2,0,1,0,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,7,1,0,1,0.5,0.14285714285714285,3,2,0,225
3,0,0,0,1,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,226
3,2,0,1,0,0.2222,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,3,0,227
3,7,1,0,0,0.3333,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,1,3,0,228
3,6,1,0,0,0.4444,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,1,3,0,229
2,2,0,0,0,0.5556,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,1,3,0,230
1,7,1,0,1,0.6667,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,1,3,0,231
2,0,0,1,1,0.7778,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,1,3,0,232
3,0,0,0,0,0.8889,0.2857142857142857,1.0,0.42857142857142855,1.0,7,2,0,2,0.5,0.2857142857142857,1,3,0,233
3,0,0,1,1,1.0,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,1,3,0,234
2,2,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,235
3,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,236
1,6,1,0,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,3,0,237
1,1,0,1,0,0.6667,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,3,0,238
1,7,1,0,1,0.8333,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,0,3,0,239
