agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
2,2,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,62
3,0,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,63
2,1,0,0,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,64
3,1,0,0,1,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,4,0,65
2,7,1,1,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,66
1,7,1,0,0,0.2857,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,2,4,0,67
3,0,0,0,1,0.4286,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,2,4,0,68
1,1,0,0,1,0.5714,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,2,4,0,69
2,6,1,0,1,0.7143,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,2,4,0,70
2,2,0,0,1,0.8571,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,2,4,0,71
3,0,0,0,0,1.0,0.16666666666666666,1.0,0.6666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,2,4,0,72
2,2,0,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,73
3,0,0,0,0,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,3,0,74
2,7,1,0,0,0.375,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,3,0,75
1,7,1,0,0,0.5,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,3,0,76
3,0,0,0,0,0.625,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,3,0,77
1,0,0,0,1,0.75,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,0,3,0,78
2,0,0,1,0,0.875,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,0,3,0,79
3,6,1,0,0,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,0,3,0,80
3,6,1,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,81
3,2,0,0,0,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,4,0,82
1,6,1,0,0,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,83
1,2,0,0,1,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,84
2,7,1,0,0,0.8333,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,4,0,85
1,7,1,1,0,1.0,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,1,4,0,86
1,7,1,1,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,87
1,7,1,0,1,0.25,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,4,0,88
1,0,0,0,0,0.375,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,4,0,89
2,2,0,0,1,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,90
3,7,1,0,1,0.625,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,3,4,0,91
1,7,1,0,1,0.75,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,3,4,0,92
1,0,0,0,0,0.875,0.16666666666666666,1.0,0.6666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,3,4,0,93
3,0,0,0,0,1.0,0.14285714285714285,1.0,0.5714285714285714,1.0,7,1,0,1,0.5,0.14285714285714285,3,4,0,94
2,1,0,0,1,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,95
3,7,1,0,0,0.4,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,96
1,6,1,0,1,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,97
1,0,0,0,0,0.8,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,3,2,0,98
1,7,1,0,1,1.0,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,2,0,99
1,2,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,100
1,1,0,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,101
2,1,0,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,3,0,102
2,1,0,1,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,3,0,103
3,1,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,104
3,6,1,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,105
2,0,0,0,1,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,3,0,106
1,2,0,0,0,0.8,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,3,0,107
1,1,0,0,1,1.0,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,3,0,108
1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,109
2,0,0,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,110
1,1,0,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,4,0,111
1,6,1,0,1,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,4,0,112
2,0,0,0,0,0.5,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,0,4,0,113
2,0,0,1,0,0.6,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,4,0,114
3,2,0,1,0,0.7,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,0,4,0,115
1,6,1,0,0,0.8,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,0,4,0,116
3,2,0,0,1,0.9,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,0,4,0,117
1,1,0,1,0,1.0,0.2222222222222222,1.0,0.3333333333333333,1.0,9,2,0,2,0.5,0.2222222222222222,0,4,0,118
1,6,1,0,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,119
3,7,1,0,0,0.2857,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,2,0,120
3,6,1,0,1,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,2,0,121
1,6,1,0,0,0.5714,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,2,0,122
2,1,0,0,0,0.7143,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,2,0,123
3,7,1,0,0,0.8571,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,2,2,0,124
1,1,0,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,2,2,0,125
1,7,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,126
1,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,3,0,127
3,1,0,0,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,3,0,128
3,0,0,1,0,0.6667,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,3,0,129
2,6,1,0,0,0.8333,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,1,3,0,130
2,7,1,0,1,1.0,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,1,3,0,131
1,7,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,132
1,0,0,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,2,0,133
2,0,0,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,134
1,2,0,0,0,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,135
3,7,1,1,0,0.5,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,2,0,136
2,6,1,1,0,0.6,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,3,2,0,137
3,1,0,0,1,0.7,0.3333333333333333,1.0,0.16666666666666666,1.0,6,2,0,2,0.5,0.3333333333333333,3,2,0,138
1,6,1,0,0,0.8,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,3,2,0,139
3,7,1,0,0,0.9,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,3,2,0,140
1,2,0,0,0,1.0,0.2222222222222222,1.0,0.2222222222222222,1.0,9,2,0,2,0.5,0.2222222222222222,3,2,0,141
3,0,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,142
1,6,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,143
2,1,0,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,144
1,6,1,0,0,0.4444,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,4,0,145
2,6,1,0,0,0.5556,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,4,0,146
3,7,1,0,0,0.6667,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0,4,0,147
2,7,1,0,0,0.7778,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0,4,0,148
2,7,1,0,0,0.8889,0.0,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0,4,0,149
1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0,4,0,150
2,7,1,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,151
2,0,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,2,0,152
2,2,0,1,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,2,0,153
3,2,0,0,1,1.0,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,1,2,0,154
2,2,0,1,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,155
1,7,1,0,0,0.2857,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,0,3,0,156
3,0,0,0,0,0.4286,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,0,3,0,157
2,7,1,0,0,0.5714,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,0,3,0,158
2,6,1,1,0,0.7143,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,0,3,0,159
1,0,0,0,0,0.8571,0.4,1.0,0.0,0.0,5,2,0,2,0.0,0.4,0,3,0,160
3,7,1,1,0,1.0,0.3333333333333333,1.0,0.0,0.0,6,2,0,2,0.0,0.3333333333333333,0,3,0,161
1,2,0,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,162
1,7,1,0,1,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,4,0,163
1,6,1,0,0,0.5,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,3,4,0,164
2,0,0,0,0,0.6667,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,3,4,0,165
1,2,0,1,0,0.8333,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,4,0,166
2,7,1,0,1,1.0,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,3,4,0,167
3,0,0,1,1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,168
3,0,0,1,1,0.2,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,3,0,169
1,6,1,0,1,0.3,1.0,1.0,1.0,1.0,2,2,0,2,0.5,1.0,0,3,0,170
1,0,0,0,0,0.4,0.6666666666666666,1.0,1.0,1.0,3,2,0,2,0.5,0.6666666666666666,0,3,0,171
3,2,0,0,0,0.5,0.5,1.0,0.75,1.0,4,2,0,2,0.5,0.5,0,3,0,172
1,7,1,0,0,0.6,0.4,1.0,0.6,1.0,5,2,0,2,0.5,0.4,0,3,0,173
2,7,1,0,1,0.7,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,0,3,0,174
2,0,0,0,1,0.8,0.2857142857142857,1.0,0.5714285714285714,1.0,7,2,0,2,0.5,0.2857142857142857,0,3,0,175
3,7,1,1,0,0.9,0.25,1.0,0.625,1.0,8,2,0,2,0.5,0.25,0,3,0,176
3,1,0,0,0,1.0,0.3333333333333333,1.0,0.5555555555555556,1.0,9,3,0,3,0.5,0.3333333333333333,0,3,0,177
1,0,0,1,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,178
1,7,1,0,0,0.2857,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,3,4,0,179
2,2,0,0,0,0.4286,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,4,0,180
3,2,0,0,0,0.5714,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,181
1,0,0,1,0,0.7143,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,4,0,182
1,0,0,0,1,0.8571,0.4,1.0,0.2,1.0,5,2,0,2,0.5,0.4,3,4,0,183
2,1,0,0,0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,184
1,0,0,1,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,185
2,1,0,1,0,0.25,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,2,0,186
1,2,0,1,0,0.375,1.0,1.0,0.0,0.0,2,2,0,2,0.0,1.0,1,2,0,187
2,6,1,0,0,0.5,1.0,1.0,0.0,0.0,3,3,0,3,0.0,1.0,1,2,0,188
2,0,0,1,1,0.625,0.75,1.0,0.0,0.0,4,3,0,3,0.0,0.75,1,2,0,189
1,6,1,0,0,0.75,0.8,1.0,0.2,1.0,5,4,0,4,0.5,0.8,1,2,0,190
2,2,0,0,1,0.875,0.6666666666666666,1.0,0.16666666666666666,1.0,6,4,0,4,0.5,0.6666666666666666,1,2,0,191
1,0,0,1,0,1.0,0.5714285714285714,1.0,0.2857142857142857,1.0,7,4,0,4,0.5,0.5714285714285714,1,2,0,192
1,2,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,193
1,2,0,1,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,3,0,194
2,7,1,0,1,0.75,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,1,3,0,195
3,7,1,1,1,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,1,3,0,196
2,0,0,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,197
1,1,0,0,0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,198
2,7,1,0,0,0.375,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,199
1,7,1,0,0,0.5,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,4,0,200
3,6,1,0,0,0.625,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,4,0,201
2,1,0,0,0,0.75,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0,4,0,202
1,2,0,0,0,0.875,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,0,4,0,203
2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0,4,0,204
3,1,0,1,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,205
3,2,0,0,0,0.25,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,3,0,206
1,6,1,0,0,0.375,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,3,0,207
3,1,0,0,0,0.5,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,3,0,208
1,0,0,0,1,0.625,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,3,3,0,209
1,2,0,0,0,0.75,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,3,3,0,210
3,0,0,0,0,0.875,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,3,3,0,211
1,7,1,0,1,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,7,1,0,1,0.5,0.14285714285714285,3,3,0,212
1,7,1,1,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,213
2,1,0,0,1,0.2,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,3,0,214
2,6,1,0,1,0.3,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,1,3,0,215
3,1,0,0,1,0.4,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,3,0,216
1,6,1,0,0,0.5,0.25,1.0,0.75,1.0,4,1,0,1,0.5,0.25,1,3,0,217
3,1,0,0,0,0.6,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,1,3,0,218
1,0,0,0,1,0.7,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,3,0,219
1,1,0,0,0,0.8,0.14285714285714285,1.0,0.5714285714285714,1.0,7,1,0,1,0.5,0.14285714285714285,1,3,0,220
2,0,0,0,1,0.9,0.125,1.0,0.5,1.0,8,1,0,1,0.5,0.125,1,3,0,221
2,0,0,0,0,1.0,0.1111111111111111,1.0,0.5555555555555556,1.0,9,1,0,1,0.5,0.1111111111111111,1,3,0,222
2,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,223
2,1,0,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,224
1,2,0,0,0,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,4,0,225
1,1,0,1,0,0.8,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,4,0,226
3,1,0,1,0,1.0,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,2,4,0,227
2,6,1,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,228
1,2,0,0,1,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,229
1,2,0,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,4,0,230
3,2,0,0,0,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,4,0,231
3,0,0,1,1,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,4,0,232
3,2,0,0,1,0.8571,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,3,4,0,233
3,6,1,1,0,1.0,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,3,4,0,234
3,7,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,235
3,2,0,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,4,0,236
3,1,0,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,4,0,237
3,6,1,1,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,4,0,238
3,1,0,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,239
2,7,1,0,1,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,2,0,240
