agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
1,0,0,0,1,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,16
3,7,1,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,17
2,7,1,0,0,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,18
1,6,1,0,0,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,4,0,19
1,6,1,0,0,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,1,4,0,20
2,6,1,0,0,1.0,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,1,4,0,21
2,2,0,0,1,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,22
1,0,0,0,0,0.4,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,2,0,23
1,0,0,0,0,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,2,0,24
3,1,0,0,1,0.8,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,2,0,25
1,1,0,0,1,1.0,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,2,0,26
3,7,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,27
3,7,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,28
2,2,0,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,29
1,2,0,0,0,0.4444,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,2,0,30
3,7,1,1,0,0.5556,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,2,2,0,31
3,1,0,0,0,0.6667,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,2,2,0,32
2,7,1,1,0,0.7778,0.16666666666666666,1.0,0.0,0.0,6,1,0,1,0.0,0.16666666666666666,2,2,0,33
2,7,1,0,0,0.8889,0.2857142857142857,1.0,0.0,0.0,7,2,0,2,0.0,0.2857142857142857,2,2,0,34
3,0,0,0,0,1.0,0.25,1.0,0.0,0.0,8,2,0,2,0.0,0.25,2,2,0,35
3,0,0,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,36
1,1,0,0,0,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,3,0,37
1,6,1,0,0,0.375,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,3,0,38
3,1,0,0,0,0.5,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,3,0,39
1,2,0,0,0,0.625,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,3,0,40
1,6,1,0,0,0.75,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,3,0,41
1,6,1,0,0,0.875,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,2,3,0,42
1,6,1,0,0,1.0,0.0,0.0,0.14285714285714285,1.0,7,0,0,0,0.5,0.0,2,3,0,43
1,0,0,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,44
3,6,1,0,0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,3,0,45
3,2,0,0,0,0.375,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,3,0,46
1,0,0,0,1,0.5,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,3,0,47
3,6,1,0,1,0.625,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,3,0,48
2,7,1,1,0,0.75,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,3,0,49
2,7,1,0,0,0.875,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,0,3,0,50
2,7,1,0,1,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,0,3,0,51
3,7,1,1,1,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,52
3,1,0,0,0,0.2222,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,3,0,53
2,0,0,0,0,0.3333,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,3,0,54
2,7,1,0,1,0.4444,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,3,0,55
1,1,0,1,0,0.5556,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,0,3,0,56
2,7,1,0,0,0.6667,0.4,1.0,0.4,1.0,5,2,0,2,0.5,0.4,0,3,0,57
3,7,1,0,0,0.7778,0.3333333333333333,1.0,0.3333333333333333,1.0,6,2,0,2,0.5,0.3333333333333333,0,3,0,58
2,6,1,0,1,0.8889,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,0,3,0,59
1,7,1,0,1,1.0,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,0,3,0,60
2,6,1,0,1,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,61
1,0,0,0,0,0.4,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,3,0,62
1,2,0,0,1,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,3,0,63
2,6,1,0,0,0.8,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,3,0,64
2,2,0,0,1,1.0,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,3,0,65
2,0,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,66
3,7,1,0,1,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,67
3,2,0,0,1,0.3333,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,4,0,68
1,2,0,0,0,0.4444,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,3,4,0,69
2,7,1,0,0,0.5556,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,4,0,70
2,1,0,1,0,0.6667,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,3,4,0,71
1,7,1,1,0,0.7778,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,3,4,0,72
3,1,0,0,1,0.8889,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,3,4,0,73
3,0,0,0,0,1.0,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,3,4,0,74
3,1,0,1,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,75
1,0,0,1,0,0.3333,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,3,0,76
2,6,1,0,0,0.5,1.0,1.0,0.0,0.0,2,2,0,2,0.0,1.0,3,3,0,77
2,2,0,0,0,0.6667,0.6666666666666666,1.0,0.0,0.0,3,2,0,2,0.0,0.6666666666666666,3,3,0,78
1,2,0,0,0,0.8333,0.5,1.0,0.0,0.0,4,2,0,2,0.0,0.5,3,3,0,79
2,6,1,0,0,1.0,0.4,1.0,0.0,0.0,5,2,0,2,0.0,0.4,3,3,0,80
3,6,1,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,81
1,7,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,82
1,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,83
3,1,0,0,1,0.4444,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,2,0,84
1,0,0,0,0,0.5556,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,2,2,0,85
2,1,0,1,0,0.6667,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,2,2,0,86
3,0,0,1,0,0.7778,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,2,2,0,87
2,0,0,0,0,0.8889,0.2857142857142857,1.0,0.14285714285714285,1.0,7,2,0,2,0.5,0.2857142857142857,2,2,0,88
2,1,0,1,1,1.0,0.25,1.0,0.125,1.0,8,2,0,2,0.5,0.25,2,2,0,89
3,1,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,90
1,0,0,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,91
3,1,0,0,1,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,92
3,6,1,0,0,0.4444,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,93
2,0,0,0,1,0.5556,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,2,0,94
3,2,0,0,0,0.6667,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,2,0,95
1,2,0,0,0,0.7778,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,0,2,0,96
1,2,0,1,0,0.8889,0.0,0.0,0.2857142857142857,1.0,7,0,0,0,0.5,0.0,0,2,0,97
3,7,1,1,0,1.0,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,0,2,0,98
3,1,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,99
1,0,0,0,1,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,100
3,6,1,0,1,0.5,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,4,0,101
2,0,0,0,0,0.6667,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,0,4,0,102
3,1,0,0,0,0.8333,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,0,4,0,103
1,1,0,0,1,1.0,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,4,0,104
1,7,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,105
3,2,0,0,0,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,3,0,106
3,0,0,1,1,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,3,0,107
2,0,0,0,0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,0,3,0,108
2,0,0,1,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,109
3,0,0,0,0,0.4,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,1,4,0,110
3,2,0,0,1,0.6,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,1,4,0,111
2,6,1,1,1,0.8,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,112
2,1,0,0,0,1.0,0.5,1.0,0.5,1.0,4,2,0,2,0.5,0.5,1,4,0,113
1,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,114
2,6,1,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,115
2,2,0,0,1,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,116
3,1,0,0,0,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,117
1,1,0,0,0,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,0,2,0,118
1,6,1,0,1,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,0,2,0,119
2,1,0,1,0,1.0,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,0,2,0,120
3,2,0,1,1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,121
3,7,1,0,1,0.2,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,1,4,0,122
1,0,0,0,0,0.3,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,1,4,0,123
3,1,0,0,1,0.4,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,124
3,7,1,0,0,0.5,0.25,1.0,0.75,1.0,4,1,0,1,0.5,0.25,1,4,0,125
2,6,1,0,0,0.6,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,1,4,0,126
3,0,0,0,0,0.7,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,4,0,127
3,1,0,0,0,0.8,0.14285714285714285,1.0,0.42857142857142855,1.0,7,1,0,1,0.5,0.14285714285714285,1,4,0,128
3,0,0,0,0,0.9,0.125,1.0,0.375,1.0,8,1,0,1,0.5,0.125,1,4,0,129
2,6,1,0,1,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,9,1,0,1,0.5,0.1111111111111111,1,4,0,130
2,7,1,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,131
2,7,1,1,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,132
1,0,0,0,1,0.75,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,1,4,0,133
2,1,0,0,0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,134
3,7,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,135
1,7,1,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,3,0,136
1,1,0,0,0,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,3,0,137
3,0,0,0,1,0.4,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,3,0,138
3,6,1,0,0,0.5,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,3,0,139
2,2,0,0,0,0.6,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,1,3,0,140
3,1,0,0,0,0.7,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,1,3,0,141
2,1,0,0,0,0.8,0.0,0.0,0.14285714285714285,1.0,7,0,0,0,0.5,0.0,1,3,0,142
3,2,0,0,0,0.9,0.0,0.0,0.125,1.0,8,0,0,0,0.5,0.0,1,3,0,143
2,2,0,0,0,1.0,0.0,0.0,0.1111111111111111,1.0,9,0,0,0,0.5,0.0,1,3,0,144
1,7,1,0,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,145
3,0,0,0,0,0.2857,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,2,0,146
1,2,0,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,147
2,2,0,0,1,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,2,0,148
2,7,1,0,0,0.7143,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,0,2,0,149
3,6,1,0,1,0.8571,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,0,2,0,150
3,2,0,0,0,1.0,0.0,0.0,0.5,1.0,6,0,0,0,0.5,0.0,0,2,0,151
3,2,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,152
3,0,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,153
1,6,1,0,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,154
3,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,2,0,155
2,6,1,0,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,156
1,7,1,0,0,0.2857,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,3,0,157
3,1,0,1,1,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,3,0,158
1,1,0,0,1,0.5714,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,3,0,159
1,6,1,0,0,0.7143,0.25,1.0,0.75,1.0,4,1,0,1,0.5,0.25,1,3,0,160
3,1,0,0,0,0.8571,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,1,3,0,161
3,6,1,0,0,1.0,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,3,0,162
3,6,1,0,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,3,0,163
2,1,0,0,1,0.2857,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,3,0,164
1,7,1,1,0,0.4286,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,1,3,0,165
1,7,1,1,0,0.5714,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,3,0,166
1,7,1,1,0,0.7143,0.5,1.0,0.5,1.0,4,2,0,2,0.5,0.5,1,3,0,167
3,2,0,0,0,0.8571,0.6,1.0,0.4,1.0,5,3,0,3,0.5,0.6,1,3,0,168
3,2,0,0,1,1.0,0.5,1.0,0.3333333333333333,1.0,6,3,0,3,0.5,0.5,1,3,0,169
1,6,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,170
3,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,171
3,2,0,0,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,172
2,1,0,0,1,0.6667,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,173
3,6,1,1,0,0.8333,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,2,0,174
3,1,0,0,1,1.0,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,2,2,0,175
2,6,1,1,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,0,176
1,2,0,0,0,0.3333,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,3,0,177
1,0,0,0,0,0.5,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,3,0,178
3,1,0,0,0,0.6667,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,3,0,179
2,2,0,0,0,0.8333,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,0,3,0,180
1,1,0,0,1,1.0,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,0,3,0,181
1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,182
2,7,1,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,183
3,7,1,0,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,4,0,184
3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,4,0,185
2,0,0,1,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,186
3,6,1,0,1,0.2222,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,0,2,0,187
3,6,1,1,0,0.3333,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,0,2,0,188
3,1,0,0,0,0.4444,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,0,2,0,189
2,6,1,0,0,0.5556,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,0,2,0,190
1,0,0,0,1,0.6667,0.4,1.0,0.2,1.0,5,2,0,2,0.5,0.4,0,2,0,191
2,6,1,0,0,0.7778,0.3333333333333333,1.0,0.3333333333333333,1.0,6,2,0,2,0.5,0.3333333333333333,0,2,0,192
2,7,1,0,0,0.8889,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,0,2,0,193
3,7,1,0,0,1.0,0.25,1.0,0.25,1.0,8,2,0,2,0.5,0.25,0,2,0,194
1,2,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,195
1,1,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,196
1,6,1,0,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,197
3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,2,0,198
2,0,0,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,199
3,1,0,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,200
3,2,0,1,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,3,0,201
3,6,1,0,1,0.6667,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,2,3,0,202
2,2,0,0,0,0.8333,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,2,3,0,203
1,6,1,1,1,1.0,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,2,3,0,204
1,1,0,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,205
2,2,0,0,1,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,3,0,206
1,6,1,0,0,0.5,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,2,3,0,207
3,7,1,0,0,0.6667,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,2,3,0,208
1,7,1,0,1,0.8333,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,3,0,209
3,7,1,0,1,1.0,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,2,3,0,210
3,0,0,0,0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,211
3,2,0,1,1,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,212
3,1,0,0,0,0.375,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,4,0,213
2,1,0,0,0,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,214
1,6,1,0,0,0.625,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,4,0,215
1,6,1,1,1,0.75,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,3,4,0,216
1,6,1,0,0,0.875,0.3333333333333333,1.0,0.3333333333333333,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,217
2,2,0,0,1,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,7,2,0,2,0.5,0.2857142857142857,3,4,0,218
3,2,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,219
2,0,0,1,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,220
3,1,0,0,0,0.3,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,0,4,0,221
3,7,1,0,0,0.4,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,0,4,0,222
2,7,1,0,0,0.5,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,0,4,0,223
2,7,1,0,0,0.6,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,0,4,0,224
2,1,0,1,0,0.7,0.16666666666666666,1.0,0.0,0.0,6,1,0,1,0.0,0.16666666666666666,0,4,0,225
2,7,1,0,0,0.8,0.2857142857142857,1.0,0.0,0.0,7,2,0,2,0.0,0.2857142857142857,0,4,0,226
1,2,0,0,0,0.9,0.25,1.0,0.0,0.0,8,2,0,2,0.0,0.25,0,4,0,227
1,7,1,1,1,1.0,0.2222222222222222,1.0,0.0,0.0,9,2,0,2,0.0,0.2222222222222222,0,4,0,228
3,2,0,1,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,229
3,6,1,0,1,0.2,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,3,0,230
1,7,1,0,0,0.3,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,3,0,231
2,7,1,0,0,0.4,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,3,3,0,232
3,7,1,0,0,0.5,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,3,0,233
3,6,1,1,0,0.6,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,3,3,0,234
1,0,0,0,0,0.7,0.3333333333333333,1.0,0.16666666666666666,1.0,6,2,0,2,0.5,0.3333333333333333,3,3,0,235
3,2,0,0,0,0.8,0.2857142857142857,1.0,0.14285714285714285,1.0,7,2,0,2,0.5,0.2857142857142857,3,3,0,236
1,2,0,0,0,0.9,0.25,1.0,0.125,1.0,8,2,0,2,0.5,0.25,3,3,0,237
3,1,0,0,1,1.0,0.2222222222222222,1.0,0.1111111111111111,1.0,9,2,0,2,0.5,0.2222222222222222,3,3,0,238
2,6,1,1,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,239
