agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
3,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,42
1,1,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,43
2,0,0,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,4,0,44
2,0,0,0,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,4,0,45
3,1,0,0,0,0.7143,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,1,4,0,46
3,6,1,0,0,0.8571,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,1,4,0,47
1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,1,4,0,48
2,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,49
3,2,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,50
3,0,0,0,1,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,4,0,51
2,7,1,0,1,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,52
2,1,0,0,1,0.5,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,4,0,53
3,6,1,0,0,0.6,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,1,4,0,54
2,1,0,0,0,0.7,0.0,0.0,0.5,1.0,6,0,0,0,0.5,0.0,1,4,0,55
1,2,0,0,1,0.8,0.0,0.0,0.42857142857142855,1.0,7,0,0,0,0.5,0.0,1,4,0,56
1,1,0,0,0,0.9,0.0,0.0,0.5,1.0,8,0,0,0,0.5,0.0,1,4,0,57
1,0,0,0,1,1.0,0.0,0.0,0.4444444444444444,1.0,9,0,0,0,0.5,0.0,1,4,0,58
2,6,1,1,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,59
1,6,1,0,0,0.2857,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,4,0,60
2,0,0,0,0,0.4286,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,4,0,61
3,6,1,0,1,0.5714,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,4,0,62
2,7,1,1,1,0.7143,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,4,0,63
3,7,1,0,0,0.8571,0.4,1.0,0.4,1.0,5,2,0,2,0.5,0.4,3,4,0,64
3,0,0,0,1,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,65
3,6,1,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,66
2,7,1,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,2,0,67
1,0,0,0,0,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,2,0,68
3,7,1,0,0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,2,0,69
1,7,1,0,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,70
3,6,1,0,0,0.3333,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,71
2,7,1,0,0,0.5,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,72
3,2,0,1,0,0.6667,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,2,0,73
1,7,1,0,1,0.8333,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,0,2,0,74
2,0,0,0,0,1.0,0.2,1.0,0.2,1.0,5,1,0,1,0.5,0.2,0,2,0,75
2,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,76
3,6,1,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,2,0,77
2,7,1,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,2,0,78
1,7,1,0,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,2,0,79
1,1,0,0,1,0.7143,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,2,0,80
2,2,0,0,0,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,0,2,0,81
1,7,1,0,0,1.0,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,0,2,0,82
1,2,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,83
1,6,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,2,0,84
2,6,1,0,1,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,2,0,85
3,1,0,0,1,0.4444,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,2,0,86
3,2,0,0,0,0.5556,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,2,2,0,87
2,2,0,0,0,0.6667,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,2,2,0,88
1,0,0,0,0,0.7778,0.0,0.0,0.3333333333333333,1.0,6,0,0,0,0.5,0.0,2,2,0,89
2,2,0,0,0,0.8889,0.0,0.0,0.2857142857142857,1.0,7,0,0,0,0.5,0.0,2,2,0,90
2,1,0,0,0,1.0,0.0,0.0,0.25,1.0,8,0,0,0,0.5,0.0,2,2,0,91
2,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,92
2,1,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,93
3,7,1,0,0,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,94
1,1,0,0,0,0.4,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,3,4,0,95
1,7,1,0,1,0.5,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,3,4,0,96
1,1,0,1,0,0.6,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,3,4,0,97
1,1,0,0,0,0.7,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,3,4,0,98
3,6,1,0,0,0.8,0.14285714285714285,1.0,0.14285714285714285,1.0,7,1,0,1,0.5,0.14285714285714285,3,4,0,99
1,1,0,0,0,0.9,0.125,1.0,0.125,1.0,8,1,0,1,0.5,0.125,3,4,0,100
2,1,0,0,0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,9,1,0,1,0.5,0.1111111111111111,3,4,0,101
3,0,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,102
3,7,1,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,103
1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,104
2,1,0,0,0,0.4444,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,3,4,0,105
1,2,0,0,0,0.5556,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,3,4,0,106
3,0,0,0,0,0.6667,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,3,4,0,107
1,6,1,0,0,0.7778,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0.0,3,4,0,108
3,0,0,0,0,0.8889,0.0,0.0,0.0,0.0,7,0,0,0,0.0,0.0,3,4,0,109
3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8,0,0,0,0.0,0.0,3,4,0,110
3,0,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,111
2,6,1,1,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,112
2,2,0,0,1,0.3333,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,1,4,0,113
1,1,0,0,0,0.4444,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,114
1,2,0,1,1,0.5556,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,1,4,0,115
3,2,0,0,1,0.6667,0.4,1.0,0.4,1.0,5,2,0,2,0.5,0.4,1,4,0,116
1,7,1,0,0,0.7778,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,1,4,0,117
3,0,0,0,0,0.8889,0.2857142857142857,1.0,0.42857142857142855,1.0,7,2,0,2,0.5,0.2857142857142857,1,4,0,118
3,6,1,0,0,1.0,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,1,4,0,119
2,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,120
2,7,1,1,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,121
1,0,0,1,0,0.3,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,3,0,122
3,6,1,0,0,0.4,0.6666666666666666,1.0,0.3333333333333333,1.0,3,2,0,2,0.5,0.6666666666666666,3,3,0,123
2,7,1,1,0,0.5,0.5,1.0,0.25,1.0,4,2,0,2,0.5,0.5,3,3,0,124
3,0,0,0,0,0.6,0.6,1.0,0.2,1.0,5,3,0,3,0.5,0.6,3,3,0,125
2,0,0,0,0,0.7,0.5,1.0,0.16666666666666666,1.0,6,3,0,3,0.5,0.5,3,3,0,126
2,1,0,0,1,0.8,0.42857142857142855,1.0,0.14285714285714285,1.0,7,3,0,3,0.5,0.42857142857142855,3,3,0,127
2,6,1,0,1,0.9,0.375,1.0,0.25,1.0,8,3,0,3,0.5,0.375,3,3,0,128
1,7,1,0,1,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,9,3,0,3,0.5,0.3333333333333333,3,3,0,129
1,0,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,130
2,2,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,131
3,1,0,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,4,0,132
3,0,0,1,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,2,4,0,133
3,2,0,0,0,0.7143,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,2,4,0,134
3,6,1,0,0,0.8571,0.2,1.0,0.0,0.0,5,1,0,1,0.0,0.2,2,4,0,135
1,2,0,1,0,1.0,0.16666666666666666,1.0,0.0,0.0,6,1,0,1,0.0,0.16666666666666666,2,4,0,136
3,0,0,1,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,137
3,0,0,0,1,0.2,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,2,2,0,138
1,1,0,0,0,0.3,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,2,2,0,139
2,1,0,0,0,0.4,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,2,2,0,140
1,1,0,0,1,0.5,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,2,2,0,141
2,7,1,0,0,0.6,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,2,2,0,142
3,1,0,0,1,0.7,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,2,2,0,143
2,0,0,1,0,0.8,0.14285714285714285,1.0,0.42857142857142855,1.0,7,1,0,1,0.5,0.14285714285714285,2,2,0,144
2,7,1,0,0,0.9,0.25,1.0,0.375,1.0,8,2,0,2,0.5,0.25,2,2,0,145
2,2,0,0,1,1.0,0.2222222222222222,1.0,0.3333333333333333,1.0,9,2,0,2,0.5,0.2222222222222222,2,2,0,146
2,2,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,147
1,0,0,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,2,0,148
2,1,0,0,1,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,2,0,149
1,0,0,0,1,0.8,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,150
2,1,0,0,1,1.0,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,3,2,0,151
1,1,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,152
1,1,0,0,0,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,153
3,0,0,1,0,0.6,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,3,0,154
3,0,0,0,0,0.8,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,3,0,155
1,6,1,0,1,1.0,0.25,1.0,0.0,0.0,4,1,0,1,0.0,0.25,3,3,0,156
3,7,1,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,0,157
3,0,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,2,0,158
2,1,0,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,1,2,0,159
3,1,0,0,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,1,2,0,160
2,7,1,0,0,0.7143,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,1,2,0,161
1,6,1,1,0,0.8571,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,1,2,0,162
2,6,1,0,1,1.0,0.16666666666666666,1.0,0.0,0.0,6,1,0,1,0.0,0.16666666666666666,1,2,0,163
2,1,0,0,0,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,164
3,2,0,0,0,0.2857,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,165
2,2,0,0,0,0.4286,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,166
2,0,0,0,0,0.5714,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0,4,0,167
1,7,1,0,0,0.7143,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0,4,0,168
2,1,0,0,1,0.8571,0.0,0.0,0.0,0.0,5,0,0,0,0.0,0.0,0,4,0,169
3,0,0,0,0,1.0,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,0,4,0,170
1,6,1,0,1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,171
1,6,1,0,0,0.2,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,172
2,7,1,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,2,0,173
2,2,0,0,0,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,2,0,174
3,1,0,0,0,0.5,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,2,0,175
3,7,1,0,0,0.6,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,3,2,0,176
1,6,1,0,0,0.7,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,3,2,0,177
3,1,0,1,0,0.8,0.0,0.0,0.14285714285714285,1.0,7,0,0,0,0.5,0.0,3,2,0,178
1,6,1,0,1,0.9,0.125,1.0,0.125,1.0,8,1,0,1,0.5,0.125,3,2,0,179
3,0,0,0,1,1.0,0.1111111111111111,1.0,0.2222222222222222,1.0,9,1,0,1,0.5,0.1111111111111111,3,2,0,180
1,6,1,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,181
3,0,0,0,1,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,4,0,182
3,7,1,0,0,0.375,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,1,4,0,183
3,7,1,0,0,0.5,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,1,4,0,184
1,1,0,0,1,0.625,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,4,0,185
3,2,0,0,1,0.75,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,1,4,0,186
3,7,1,0,0,0.875,0.0,0.0,0.6666666666666666,1.0,6,0,0,0,0.5,0.0,1,4,0,187
2,6,1,0,0,1.0,0.0,0.0,0.5714285714285714,1.0,7,0,0,0,0.5,0.0,1,4,0,188
2,7,1,0,1,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,189
1,7,1,0,0,0.2222,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,4,0,190
1,2,0,0,0,0.3333,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,191
3,1,0,0,1,0.4444,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,192
3,2,0,0,0,0.5556,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,1,4,0,193
3,6,1,1,1,0.6667,0.0,0.0,0.4,1.0,5,0,0,0,0.5,0.0,1,4,0,194
3,0,0,1,1,0.7778,0.16666666666666666,1.0,0.5,1.0,6,1,0,1,0.5,0.16666666666666666,1,4,0,195
1,0,0,0,1,0.8889,0.2857142857142857,1.0,0.5714285714285714,1.0,7,2,0,2,0.5,0.2857142857142857,1,4,0,196
1,2,0,0,0,1.0,0.25,1.0,0.625,1.0,8,2,0,2,0.5,0.25,1,4,0,197
1,1,0,0,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,198
1,1,0,0,0,0.2857,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,3,0,199
2,0,0,0,0,0.4286,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,3,0,200
1,1,0,0,0,0.5714,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,3,0,201
2,2,0,0,0,0.7143,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,3,0,202
1,2,0,1,0,0.8571,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,3,3,0,203
1,7,1,1,0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,6,1,0,1,0.5,0.16666666666666666,3,3,0,204
1,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,205
3,0,0,0,1,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,3,0,206
3,7,1,0,0,0.3,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,3,3,0,207
1,6,1,0,0,0.4,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,3,3,0,208
3,1,0,0,0,0.5,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,3,3,0,209
1,0,0,0,0,0.6,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,3,3,0,210
2,1,0,1,1,0.7,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,3,3,0,211
2,7,1,0,0,0.8,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,3,3,0,212
3,0,0,0,1,0.9,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,3,3,0,213
1,0,0,0,0,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,9,1,0,1,0.5,0.1111111111111111,3,3,0,214
2,2,0,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,215
1,0,0,0,0,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,0,4,0,216
2,0,0,0,0,0.375,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,4,0,217
2,0,0,0,1,0.5,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,4,0,218
2,2,0,0,1,0.625,0.0,0.0,0.5,1.0,4,0,0,0,0.5,0.0,0,4,0,219
1,1,0,0,0,0.75,0.0,0.0,0.6,1.0,5,0,0,0,0.5,0.0,0,4,0,220
3,1,0,0,0,0.875,0.0,0.0,0.5,1.0,6,0,0,0,0.5,0.0,0,4,0,221
3,2,0,0,1,1.0,0.0,0.0,0.42857142857142855,1.0,7,0,0,0,0.5,0.0,0,4,0,222
1,0,0,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,223
3,6,1,0,1,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,3,0,224
1,7,1,0,0,0.75,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,3,3,0,225
1,2,0,0,0,1.0,0.0,0.0,0.6666666666666666,1.0,3,0,0,0,0.5,0.0,3,3,0,226
1,7,1,1,1,0.1429,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,0,227
1,7,1,0,1,0.2857,1.0,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0,2,0,228
2,6,1,0,0,0.4286,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,0,2,0,229
2,1,0,0,0,0.5714,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,0,2,0,230
3,2,0,0,0,0.7143,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,0,2,0,231
2,6,1,0,0,0.8571,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,0,2,0,232
1,1,0,0,1,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,6,1,0,1,0.5,0.16666666666666666,0,2,0,233
1,6,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,234
3,2,0,1,1,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,2,3,0,235
2,1,0,0,0,0.75,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,2,3,0,236
1,0,0,1,0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,2,3,0,237
1,2,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3,0,238
1,2,0,0,0,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,3,0,239
2,7,1,0,0,0.3333,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,2,3,0,240
