agent_role,tool_name,action_type,data_sensitivity,destination_category,timestamp_norm,mean_sensitivity,max_sensitivity,mean_destination,max_destination,prev_tool_count,prev_sensitive_reads,prev_external_transmits,prev_risky_actions,max_prev_risk,cumulative_risk,task_type,agent_count,label,trajectory_id
3,6,1,1,0,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,0,2,0,162
1,2,0,0,0,0.8,0.3333333333333333,1.0,0.3333333333333333,1.0,3,1,0,1,0.5,0.3333333333333333,0,2,0,163
1,7,1,0,0,1.0,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,0,2,0,164
2,1,0,1,0,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,165
2,0,0,0,0,0.3333,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,0,4,0,166
1,0,0,0,0,0.5,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,0,4,0,167
2,2,0,0,1,0.6667,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,0,4,0,168
3,2,0,0,1,0.8333,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,0,4,0,169
2,7,1,0,1,1.0,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,0,4,0,170
1,1,0,0,0,0.1111,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,171
3,2,0,0,1,0.2222,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,172
2,1,0,0,0,0.3333,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,173
2,7,1,0,0,0.4444,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,174
1,7,1,0,0,0.5556,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,4,0,175
2,7,1,0,0,0.6667,0.0,0.0,0.2,1.0,5,0,0,0,0.5,0.0,1,4,0,176
3,2,0,1,1,0.7778,0.0,0.0,0.16666666666666666,1.0,6,0,0,0,0.5,0.0,1,4,0,177
3,2,0,0,0,0.8889,0.14285714285714285,1.0,0.2857142857142857,1.0,7,1,0,1,0.5,0.14285714285714285,1,4,0,178
2,7,1,0,0,1.0,0.125,1.0,0.25,1.0,8,1,0,1,0.5,0.125,1,4,0,179
1,6,1,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,180
1,0,0,1,1,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,181
2,7,1,0,1,0.75,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,3,2,0,182
2,0,0,0,0,1.0,0.3333333333333333,1.0,1.0,1.0,3,1,0,1,0.5,0.3333333333333333,3,2,0,183
3,7,1,1,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,184
2,1,0,0,0,0.2,1.0,1.0,0.0,0.0,1,1,0,1,0.0,1.0,3,4,0,185
3,7,1,0,0,0.3,0.5,1.0,0.0,0.0,2,1,0,1,0.0,0.5,3,4,0,186
3,2,0,1,0,0.4,0.3333333333333333,1.0,0.0,0.0,3,1,0,1,0.0,0.3333333333333333,3,4,0,187
3,1,0,1,1,0.5,0.5,1.0,0.0,0.0,4,2,0,2,0.0,0.5,3,4,0,188
1,0,0,0,0,0.6,0.6,1.0,0.2,1.0,5,3,0,3,0.5,0.6,3,4,0,189
1,0,0,0,0,0.7,0.5,1.0,0.16666666666666666,1.0,6,3,0,3,0.5,0.5,3,4,0,190
3,1,0,0,0,0.8,0.42857142857142855,1.0,0.14285714285714285,1.0,7,3,0,3,0.5,0.42857142857142855,3,4,0,191
2,6,1,0,0,0.9,0.375,1.0,0.125,1.0,8,3,0,3,0.5,0.375,3,4,0,192
1,2,0,1,1,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,9,3,0,3,0.5,0.3333333333333333,3,4,0,193
3,6,1,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,0,194
2,0,0,0,0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,4,0,195
1,1,0,0,1,0.75,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,4,0,196
3,2,0,1,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,0,4,0,197
3,6,1,0,1,0.1667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,198
3,0,0,1,0,0.3333,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,2,0,199
3,6,1,0,1,0.5,0.5,1.0,0.5,1.0,2,1,0,1,0.5,0.5,3,2,0,200
2,0,0,0,1,0.6667,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,3,2,0,201
3,0,0,0,0,0.8333,0.25,1.0,0.75,1.0,4,1,0,1,0.5,0.25,3,2,0,202
3,1,0,0,0,1.0,0.2,1.0,0.6,1.0,5,1,0,1,0.5,0.2,3,2,0,203
2,6,1,0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,204
1,2,0,0,0,0.2,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,3,4,0,205
2,0,0,0,0,0.3,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0.0,3,4,0,206
3,2,0,1,1,0.4,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,3,4,0,207
2,6,1,1,0,0.5,0.25,1.0,0.25,1.0,4,1,0,1,0.5,0.25,3,4,0,208
1,2,0,1,1,0.6,0.4,1.0,0.2,1.0,5,2,0,2,0.5,0.4,3,4,0,209
1,7,1,1,1,0.7,0.5,1.0,0.3333333333333333,1.0,6,3,0,3,0.5,0.5,3,4,0,210
1,6,1,0,1,0.8,0.5714285714285714,1.0,0.42857142857142855,1.0,7,4,0,4,0.5,0.5714285714285714,3,4,0,211
1,6,1,0,1,0.9,0.5,1.0,0.5,1.0,8,4,0,4,0.5,0.5,3,4,0,212
1,6,1,0,0,1.0,0.4444444444444444,1.0,0.5555555555555556,1.0,9,4,0,4,0.5,0.4444444444444444,3,4,0,213
3,7,1,0,1,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,214
2,7,1,1,1,0.4,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,1,4,0,215
2,7,1,0,0,0.6,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,1,4,0,216
3,0,0,0,1,0.8,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,1,4,0,217
2,6,1,1,0,1.0,0.25,1.0,0.75,1.0,4,1,0,1,0.5,0.25,1,4,0,218
3,7,1,0,0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,4,0,219
1,2,0,0,1,0.4,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1,4,0,220
1,7,1,0,0,0.6,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,1,4,0,221
1,1,0,0,0,0.8,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,1,4,0,222
2,0,0,0,1,1.0,0.0,0.0,0.25,1.0,4,0,0,0,0.5,0.0,1,4,0,223
3,6,1,0,1,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,4,0,224
3,0,0,0,1,0.25,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,4,0,225
1,1,0,1,0,0.375,0.0,0.0,1.0,1.0,2,0,0,0,0.5,0.0,3,4,0,226
2,1,0,0,0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,3,1,0,1,0.5,0.3333333333333333,3,4,0,227
3,0,0,0,0,0.625,0.25,1.0,0.5,1.0,4,1,0,1,0.5,0.25,3,4,0,228
3,0,0,1,1,0.75,0.2,1.0,0.4,1.0,5,1,0,1,0.5,0.2,3,4,0,229
3,6,1,0,0,0.875,0.3333333333333333,1.0,0.5,1.0,6,2,0,2,0.5,0.3333333333333333,3,4,0,230
2,7,1,0,0,1.0,0.2857142857142857,1.0,0.42857142857142855,1.0,7,2,0,2,0.5,0.2857142857142857,3,4,0,231
1,1,0,0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,4,0,232
2,7,1,0,1,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,2,4,0,233
3,7,1,0,0,0.75,0.0,0.0,0.5,1.0,2,0,0,0,0.5,0.0,2,4,0,234
1,7,1,0,0,1.0,0.0,0.0,0.3333333333333333,1.0,3,0,0,0,0.5,0.0,2,4,0,235
2,2,0,0,1,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,236
2,6,1,1,1,0.5,0.0,0.0,1.0,1.0,1,0,0,0,0.5,0.0,3,3,0,237
2,1,0,1,0,0.75,0.5,1.0,1.0,1.0,2,1,0,1,0.5,0.5,3,3,0,238
